numAttachments,sizeAttachments,numLinks,numLinksClickHere,numIpUrl,numLinksFileExt,htmlJavascript,numRecipients,htmlBody,numLinksNonMatching,numConcatenatedUrls,fromSenderSimilar,spanTime,numUniqueDomains,numShortenedUrls,bccExists,fromNameExists,fromNonEnglish,maxDots,numCc,noReply,subjectExists,subjectLength,senderExists,classification
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,34,0,0
0,0,0,0,0,0,0,2,0,0,0,0,701,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42,1,0
0,0,0,0,0,0,0,2,1,0,0,0,157,0,0,0,1,0,0,1,0,1,31,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,1,0
0,0,0,0,0,1,0,1,0,0,0,0,38864,0,0,0,0,0,0,0,0,1,50,1,0
0,0,0,0,0,0,0,1,0,0,0,0,41594,0,0,0,1,0,0,0,0,1,23,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,23,1,0
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,36,1,0
0,0,0,0,0,0,0,1,0,0,0,0,113,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,0,0,1,0,0,0,0,422,0,0,0,1,0,0,0,0,1,30,1,0
0,0,107,0,0,6,0,1,1,0,0,0,0,46,1,0,1,0,4,0,0,1,40,1,0
0,0,0,0,0,0,0,2,0,0,0,0,605,0,0,0,1,0,0,1,0,1,49,1,0
0,0,0,0,0,0,0,2,0,0,0,0,2556,0,0,0,1,0,0,1,0,1,61,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24,1,0
0,0,0,0,0,0,0,2,1,0,0,0,454,0,0,0,1,0,0,1,0,1,32,1,0
0,0,0,0,0,0,0,4,0,0,0,0,243,0,0,0,1,0,0,3,0,1,32,1,0
0,0,0,0,0,0,0,1,0,0,0,0,280,0,0,0,1,0,0,0,0,1,27,1,0
0,0,0,0,0,2,0,1,1,0,0,1,241,0,0,0,1,0,0,0,1,1,39,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,63,1,0
0,0,0,0,0,0,0,1,0,0,0,0,40152,0,0,0,1,0,0,0,0,1,66,1,0
0,0,0,0,0,0,0,1,0,0,0,1,484,0,0,0,1,0,0,0,0,1,29,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,27,0,0,2,1,0,1,0,0,1,0,4,1,0,0,1,3,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,58,0,0
0,0,9,0,0,4,0,1,1,0,0,1,169,7,0,0,1,0,4,0,0,1,10,0,0
0,0,0,0,0,0,0,1,0,0,0,0,12808,0,0,0,1,0,0,0,0,1,16,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,0,0,1,0,0,0,1,6467,0,0,0,1,0,0,0,0,1,75,0,0
0,0,0,0,0,0,0,1,0,0,0,0,732,0,0,0,1,0,0,0,0,1,27,1,0
0,0,0,0,0,0,0,1,0,0,0,0,92,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,1,1,0,0,0,114,0,0,0,1,0,0,0,0,1,35,1,0
0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,31,0,0
0,0,0,0,0,0,0,1,0,0,0,0,877,0,0,0,1,0,0,0,0,1,33,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1,0
0,0,60,0,0,1,0,1,1,0,0,1,132,3,0,0,1,0,4,0,0,1,48,0,0
0,0,0,0,0,0,0,1,0,0,0,0,48317,0,0,0,1,0,0,0,0,1,18,1,0
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,14,1,0
0,0,0,0,0,0,0,1,0,0,0,0,73955,0,0,0,1,0,0,0,0,1,51,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0
0,0,0,0,0,0,0,3,1,0,0,0,115317,0,0,0,0,0,0,2,0,1,18,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,93,0,0
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,39,0,0,1,0,0,1,2,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,47409,0,0,0,1,0,0,3,0,1,24,1,0
0,0,0,0,0,0,0,1,0,0,0,1,360,0,0,0,1,0,0,0,0,1,16,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0
0,0,0,0,0,0,0,1,0,0,0,0,15590,0,0,0,1,0,0,0,0,1,7,1,0
0,0,0,0,0,0,0,1,0,0,0,0,4624,0,0,0,1,0,0,0,0,1,42,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,1,0
0,0,0,0,0,0,0,1,1,0,0,1,6921,0,0,0,1,0,0,0,0,1,16,0,0
0,0,59,0,0,5,1,1,1,0,0,1,437,7,4,0,1,0,8,0,0,1,31,0,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,33,0,0
0,0,0,0,0,0,0,1,0,0,0,1,12146,0,0,0,1,0,0,0,0,1,38,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,39,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,26,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,4,0,1,94,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,185,0,0,0,1,0,0,1,0,1,19,1,0
0,0,0,0,0,0,0,1,0,0,0,0,47493,0,0,0,1,0,0,0,0,1,11,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,0,0,1,0,0,0,0,2614,0,0,0,1,0,0,0,0,1,64,1,0
0,0,49,0,0,1,0,1,1,0,0,1,407,1,0,0,1,0,2,0,0,1,47,0,0
0,0,0,0,0,0,0,1,0,0,0,0,22854,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,40,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1,0
0,0,0,0,0,0,0,1,1,0,0,1,56,0,0,0,0,0,0,0,0,1,35,0,0
0,0,0,0,0,0,0,1,0,0,0,0,242,0,0,0,1,0,0,0,0,1,24,1,0
0,0,0,0,0,0,0,1,0,0,0,0,720,0,0,0,0,0,0,0,0,1,71,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,48,1,0
0,0,0,0,0,0,0,1,0,0,0,1,5647,0,0,0,1,0,0,0,0,1,30,0,0
0,0,0,0,0,0,0,1,0,0,0,1,250,0,0,0,1,0,0,0,0,1,55,0,0
0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,12,3,0,13,0,0,1,0,0,1,0,1,0,0,0,1,6,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,110,0,0,0,1,0,0,0,0,1,68,1,0
0,0,0,0,0,0,0,1,1,0,0,1,11002,0,0,0,1,0,0,0,0,1,11,0,0
0,0,0,0,0,0,0,1,0,0,0,0,2180,0,0,0,1,0,0,0,0,1,8,1,0
0,0,19,0,0,4,0,1,1,0,0,1,382945,5,0,0,1,0,4,0,0,1,99,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,0,0,1,0,0,0,0,38239,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,0,0,1,0,0,0,1,76893,0,0,0,0,0,0,0,0,1,27,0,0
0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,24,6,0,0,0,0,1,0,0,1,0,5,0,0,0,1,4,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,40564,0,0,0,1,0,0,0,0,1,20,1,0
0,0,0,0,0,0,0,3,0,0,0,0,23706,0,0,0,1,0,0,1,0,1,63,1,0
0,0,0,0,0,0,0,1,0,0,0,1,5730,0,0,0,1,0,0,0,0,1,84,0,0
0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,3,0,1,32,0,0
0,0,0,0,0,0,0,1,0,0,0,1,43694,0,0,0,1,0,0,0,0,1,75,0,0
0,0,0,0,0,0,0,2,0,0,0,0,55101,0,0,0,1,0,0,0,0,1,29,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1,0
0,0,0,0,0,0,0,1,0,0,0,1,10987,0,0,0,1,0,0,0,0,1,41,0,0
0,0,0,0,0,0,0,1,0,0,0,0,467,0,0,0,1,0,0,0,0,1,14,1,0
0,0,0,0,0,0,0,1,0,0,0,0,373,0,0,0,1,0,0,0,0,1,21,1,0
0,0,0,0,0,0,0,1,0,0,0,0,45246,0,0,0,1,0,0,0,0,1,18,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,2935,0,0,0,1,0,0,0,0,1,43,1,0
0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,1,0,0,0,0,1,29,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,28,0,0,4,1,0,1,0,0,1,0,4,2,0,0,1,3,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,5982,0,0,0,1,0,0,0,0,1,24,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,1,0
0,0,0,0,0,0,0,1,1,0,0,0,168,0,0,0,1,0,0,0,0,1,13,1,0
0,0,0,0,0,0,0,1,1,0,0,1,5807,0,0,0,1,0,0,0,0,1,35,0,0
0,0,0,0,0,0,0,6,0,0,0,0,61387,0,0,0,1,0,0,0,0,1,50,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,52,1,0
0,0,0,0,0,0,0,1,0,0,0,0,55292,0,0,0,1,0,0,0,0,1,52,1,0
0,0,0,0,0,0,0,2,0,0,0,0,50929,0,0,0,1,0,0,0,0,1,58,1,0
0,0,0,0,0,0,0,2,1,0,0,0,6433,0,0,0,1,0,0,1,0,1,56,1,0
0,0,0,0,0,0,0,1,1,0,0,0,4401,0,0,0,1,0,0,0,0,1,22,1,0
0,0,0,0,0,0,0,2,0,0,0,0,23581,0,0,0,1,0,0,1,0,1,8,1,0
0,0,0,0,0,0,0,1,0,0,0,1,12136,0,0,0,1,0,0,0,0,1,28,0,0
0,0,0,0,0,0,0,1,1,0,0,1,120205,0,0,0,1,0,0,0,0,1,29,0,0
0,0,0,0,0,0,0,1,1,0,0,0,153579,0,0,0,1,0,0,0,0,1,62,1,0
0,0,0,0,0,0,0,1,1,0,0,1,7267,0,0,0,1,0,0,0,0,1,50,0,0
0,0,0,0,0,0,0,1,0,0,0,1,5750,0,0,0,1,0,0,0,0,1,31,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,54,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0
0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37,1,0
0,0,0,0,0,1,0,1,1,0,0,0,49077,0,0,0,0,0,0,0,0,1,60,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27,1,0
0,0,0,0,0,0,0,1,1,0,0,1,7285,0,0,0,1,0,0,0,0,1,75,0,0
0,0,52,0,0,1,0,1,1,0,0,1,327,1,0,0,1,0,2,0,0,1,72,0,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,31,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28,1,0
0,0,0,0,0,0,0,1,0,0,0,0,28209,0,0,0,1,0,0,0,0,1,26,1,0
0,0,0,0,0,0,0,1,0,0,0,0,268,0,0,0,1,0,0,0,0,1,27,1,0
0,0,0,0,0,0,0,2,0,0,0,0,15722,0,0,0,1,0,0,1,0,1,59,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,1,1,0,0,1,6935,0,0,0,1,0,0,0,0,1,21,0,0
0,0,0,0,0,0,0,1,0,0,0,0,20423,0,0,0,1,0,0,0,0,1,33,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,51,1,0
0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,1,38,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36,1,0
0,0,0,0,0,0,0,3,0,0,0,0,163,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,31,0,0
0,0,0,0,0,0,0,1,1,0,0,0,34296,0,0,0,1,0,0,0,0,1,35,1,0
0,0,0,0,0,0,0,1,1,0,0,0,28000,0,0,0,1,0,0,0,0,1,47,1,0
0,0,0,0,0,0,0,1,0,0,0,0,10150,0,0,0,1,0,0,0,0,1,43,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0
0,0,0,0,0,0,0,1,0,0,0,0,18543,0,0,0,1,0,0,0,0,1,54,1,0
0,0,0,0,0,0,0,1,0,0,0,1,584,0,0,0,1,0,0,0,0,1,42,0,0
0,0,87,0,0,9,0,1,1,0,0,0,206810,49,2,0,1,0,4,0,0,1,44,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,13,1,0
0,0,0,0,0,0,0,1,0,0,0,0,7898,0,0,0,1,0,0,0,0,1,24,1,0
0,0,0,0,0,0,0,1,0,0,0,0,4588,0,0,0,1,0,0,0,0,1,47,1,0
0,0,0,0,0,0,0,1,0,0,0,0,3210,0,0,0,1,0,0,0,0,1,30,1,0
0,0,0,0,0,0,0,2,0,0,0,0,512,0,0,0,1,0,0,1,0,1,22,1,0
0,0,0,0,0,0,0,1,1,0,0,1,2796,0,0,0,0,0,0,0,0,1,30,0,0
0,0,0,0,0,0,0,1,1,0,0,0,35200,0,0,0,1,0,0,0,0,1,30,1,0
0,0,0,0,0,0,0,3,0,0,0,0,214511,0,0,0,1,0,0,2,0,1,24,1,0
0,0,0,0,0,0,0,1,0,0,0,1,6908,0,0,0,1,0,0,0,0,1,41,0,0
0,0,61,0,0,1,0,1,1,0,0,1,336,3,0,0,1,0,3,0,0,1,55,0,0
0,0,0,0,0,0,0,1,0,0,0,1,5747,0,0,0,1,0,0,0,0,1,42,0,0
0,0,0,0,0,0,0,1,0,0,0,0,28801,0,0,0,1,0,0,0,0,1,23,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25,1,0
0,0,0,0,0,0,0,1,0,0,0,0,9219,0,0,0,1,0,0,0,0,1,8,1,0
0,0,0,0,0,0,0,1,0,0,0,0,8142,0,0,0,1,0,0,0,0,1,8,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,2,1,0,0,0,1605,0,0,0,1,0,0,1,0,1,81,1,0
0,0,0,0,0,1,0,1,0,0,0,0,4354,0,0,0,1,0,0,0,0,1,28,1,0
0,0,0,0,0,2,0,1,0,0,0,1,80915,0,0,0,1,0,0,0,0,1,40,0,0
0,0,0,0,0,0,0,1,0,0,0,0,6138,0,0,0,1,0,0,0,0,1,25,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,35,1,0
0,0,0,0,0,1,0,1,1,0,0,0,37289,0,0,0,1,0,0,0,0,1,26,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,39,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0
0,0,0,0,0,0,0,1,1,0,0,1,12165,0,0,0,1,0,0,0,0,1,38,0,0
0,0,0,0,0,0,0,3,0,0,0,0,19322,0,0,0,1,0,0,2,0,1,44,1,0
0,0,0,0,0,0,0,1,0,0,0,0,425,0,0,0,1,0,0,0,0,1,54,1,0
0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,70,0,0
0,0,0,0,0,0,0,1,0,0,0,0,21984,0,0,0,1,0,0,0,0,1,54,1,0
0,0,0,0,0,0,0,2,0,0,0,0,19807,0,0,0,1,0,0,1,0,1,54,1,0
0,0,0,0,0,2,0,1,0,0,0,0,2427,0,0,0,0,0,0,0,0,1,55,1,0
0,0,0,0,0,0,0,1,1,0,0,0,2970,0,0,0,1,0,0,0,0,1,22,1,0
0,0,0,0,0,0,0,3,0,0,0,0,508,0,0,0,1,0,0,2,0,1,31,1,0
0,0,0,0,0,0,0,1,0,0,0,1,12494,0,0,0,1,0,0,0,0,1,49,0,0
0,0,0,0,0,0,0,1,0,0,0,1,10994,0,0,0,1,0,0,0,0,1,69,0,0
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,20,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,30,1,0
0,0,1,0,0,0,0,1,0,0,0,1,22,1,0,0,0,0,2,0,0,1,12,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,1,0
0,0,0,0,0,0,0,1,0,0,0,0,53153,0,0,0,1,0,0,0,0,1,25,1,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,35,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,19,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,27,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,0,0
0,0,0,0,0,0,0,1,0,0,0,1,10997,0,0,0,1,0,0,0,0,1,56,0,0
0,0,0,0,0,0,0,1,1,0,0,1,216987,0,0,0,0,0,0,0,0,1,35,0,0
0,0,0,0,0,0,0,1,1,0,0,1,16930,0,0,0,1,0,0,0,0,1,21,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,58,1,0
0,0,0,0,0,0,0,2,0,0,0,0,513941,0,0,0,1,0,0,1,0,1,34,1,0
0,0,0,0,0,0,0,1,0,0,0,0,43945,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,3,1,0,0,0,599,0,0,0,1,0,0,0,0,1,40,1,0
0,0,0,0,0,0,0,1,0,0,0,0,1582,0,0,0,1,0,0,0,0,1,63,1,0
0,0,0,0,0,0,0,1,1,0,0,1,3174,0,0,0,0,0,0,0,0,1,28,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1221,0,0,0,1,0,0,0,0,1,32,1,0
0,0,0,0,0,0,0,1,0,0,0,0,5588,0,0,0,1,0,0,0,0,1,50,1,0
0,0,0,0,0,0,0,1,0,0,0,0,6267,0,0,0,1,0,0,0,0,1,51,1,0
0,0,0,0,0,2,0,1,0,0,0,0,4536,0,0,0,0,0,0,0,0,1,51,1,0
0,0,0,0,0,1,0,1,1,0,0,0,464,0,0,0,1,0,0,0,0,1,74,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44,1,0
0,0,0,0,0,0,0,2,0,0,0,0,9359,0,0,0,1,0,0,0,0,1,55,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,55,0,0
0,0,0,0,0,0,0,2,0,0,0,0,44241,0,0,0,1,0,0,1,0,1,37,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,37,0,0
0,0,0,0,0,0,0,1,1,0,0,0,126704,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30,0,0
0,0,0,0,0,0,0,1,0,0,0,1,11002,0,0,0,1,0,0,0,0,1,56,0,0
0,0,0,0,0,0,0,1,0,0,0,0,50722,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,1,0,0,0,0,18764861,0,0,0,1,0,0,0,0,1,24,1,0
0,0,0,0,0,0,0,1,1,0,0,1,6918,0,0,0,1,0,0,0,0,1,19,0,0
0,0,0,0,0,0,0,1,1,0,0,1,12189,0,0,0,1,0,0,0,0,1,32,0,0
0,0,0,0,0,0,0,1,0,0,0,1,327,0,0,0,1,0,0,0,0,1,29,0,0
0,0,0,0,0,0,0,2,1,0,0,0,40618,0,0,0,1,0,0,1,0,1,44,1,0
0,0,0,0,0,0,0,4,0,0,0,0,3797,0,0,0,1,0,0,3,0,1,39,1,0
0,0,55,0,0,1,0,1,1,0,0,1,342,1,0,0,1,0,2,0,0,1,56,0,0
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,47,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,1,0
0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,3,0,1,71,0,0
0,0,0,0,0,0,0,2,1,0,0,0,41517,0,0,0,1,0,0,0,0,1,38,1,0
0,0,0,0,0,0,0,1,0,0,0,1,574,0,0,0,0,0,0,0,0,1,33,0,0
0,0,45,0,0,1,0,1,1,0,0,1,328,2,0,0,1,0,3,0,0,1,52,0,0
0,0,0,0,0,2,0,1,1,0,0,1,957,0,0,0,1,0,0,0,0,1,36,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22,0,0
0,0,0,0,0,0,0,1,0,0,0,0,2535,0,0,0,1,0,0,0,0,1,42,1,0
0,0,0,0,0,0,0,2,1,0,0,0,506,0,0,0,1,0,0,1,0,1,44,1,0
0,0,0,0,0,0,0,1,1,0,0,1,7254,0,0,0,1,0,0,0,0,1,17,0,0
0,0,0,0,0,0,0,1,0,0,0,0,451,0,0,0,1,0,0,0,0,1,27,1,0
0,0,0,0,0,0,0,1,0,0,0,0,30246,0,0,0,1,0,0,0,0,1,45,1,0
0,0,0,0,0,0,0,1,0,0,0,0,239,0,0,0,1,0,0,0,0,1,31,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,31,0,0
0,0,0,0,0,0,0,1,1,0,0,1,16985,0,0,0,1,0,0,0,0,1,19,0,0
0,0,0,0,0,0,0,1,1,0,0,1,113,0,0,0,1,0,0,0,0,1,52,0,0
0,0,0,0,0,0,0,1,0,0,0,0,4870,0,0,0,1,0,0,0,0,1,53,1,0
